,Unnamed: 0,Unnamed: 0.1,id,age,habitationStatus,addresses/principalResidence/municipality,addresses/principalResidence/latitude,addresses/principalResidence/longitude,workActivity,totalIncome,Food and Dining,Entertainment,Shopping,Bills and Utilities,Auto and Transport,Home,Taxes,Health and Fitness,Fees and Charges,Mortgage and Rent,Travel,spending
3805,3805,3805,2c6bd4fc-87bf-4030-ba3e-31b21a570017,51,With Spouse,Toronto,43.7050474,-79.4134626,fulltime,78895.3,145,6,145,28,14,14,6,0,0,0,2,77350.71
3806,3806,3806,57b8b581-ca96-45fd-8e44-c0ac1b01ae36,55,With Spouse,Toronto,43.67332485,-79.41269156,fulltime,57206.75,146,7,9,27,27,10,5,0,0,0,2,52597.73
3811,3811,3811,28ff452d-8e2a-4434-b139-54fa65a479bd,40,With Spouse,Toronto,43.64855702,-79.37025666,unemployed,0,112,0,7,0,0,0,0,0,6,0,0,2430.627807
3815,3815,3815,9884dd3a-3a55-457c-852f-a2ade41d0140,62,With Spouse,Toronto,43.67013122,-79.31661363,parttime,29237.2,147,8,16,33,27,11,5,0,0,0,0,18057.31
3817,3817,3817,0ff49693-6d40-40a7-baac-d81762b749ad,44,With Spouse,Toronto,43.69644056,-79.40363415,fulltime,39971.8,149,6,9,39,23,10,1,0,0,0,0,32302.11
3826,3826,3826,4fb9ae5f-63f5-43ac-9f3d-04deebcd1c00,60,With Spouse,Toronto,43.70050905,-79.37713243,fulltime,49793.85,138,7,23,7,12,12,1,14,0,0,0,50093.1
3828,3828,3828,06b09bf3-210b-40a1-ad17-8ed1416efc88,55,With Spouse,Toronto,43.66057825,-79.34638152,fulltime,53626.8,141,5,11,7,20,9,0,0,0,0,0,43876.5
3829,3829,3829,c8f179d1-a24f-4dbb-90f5-a4cda6181694,52,With Spouse,Toronto,43.65719255,-79.40147029,parttime,24934.3,145,7,6,6,22,8,0,0,0,0,0,24484.07
3830,3830,3830,bb849125-550a-40ea-989c-0e112043de89,43,With Spouse,Toronto,43.67590174,-79.45728156,parttime,31241.1,140,6,9,0,20,8,1,0,0,0,0,23332.67
3834,3834,3834,dd7ba44e-95b0-4c10-92c6-33ac43f35736,60,With Spouse,Toronto,43.64492824,-79.42582533,unemployed,0,113,0,6,0,0,0,0,0,6,0,0,2635.462209
3835,3835,3835,4677da98-0abb-4162-bec6-dc4a051905e2,38,With Spouse,Toronto,43.66385244,-79.38037508,parttime,14861,151,7,15,26,23,9,6,13,7,0,0,8551.53
3838,3838,3838,ab7fe6a2-392e-407c-9c19-8b9f28aad1bf,64,With Spouse,Toronto,43.66614927,-79.46519018,fulltime,52927.35,144,6,6,0,27,13,0,11,0,7,0,55694.09
3840,3840,3840,8c359846-d300-4813-809a-55a728f6ce15,40,With Spouse,Toronto,43.6996575,-79.43388791,fulltime,47577,141,8,24,13,18,8,0,0,0,0,0,47840.54
3844,3844,3844,161a6061-6655-429f-ae36-ba23ab757c8f,64,With Spouse,Toronto,43.67034758,-79.28787634,fulltime,39601.7,150,7,148,42,18,9,0,8,0,0,0,29381.83
3857,3857,3857,44cc5c84-bb9e-4f17-a797-d6f1d9a8b0dd,54,With Spouse,Toronto,43.71862283,-79.40416081,fulltime,46165.6,142,7,7,33,13,11,5,0,0,0,0,40841
3862,3862,3862,676f12d0-273e-412a-8d95-b6c162b3927e,45,With Spouse,Toronto,43.67473491,-79.37492653,fulltime,105147.9,148,6,24,20,16,9,0,0,0,0,0,106326.78
3866,3866,3866,58ab4932-f54a-411d-98bb-3aa61ef750d8,45,With Spouse,Toronto,43.67768211,-79.30668763,parttime,23760,141,6,10,27,16,8,0,13,0,0,0,12223.91
3870,3870,3870,c0e45523-c15e-4b3f-a381-7cbd705f8841,49,With Spouse,Toronto,43.70069699,-79.4358884,fulltime,44827.2,147,6,134,19,14,9,0,11,0,7,0,39976.79
3877,3877,3877,511cc2e5-d348-4ad9-82e4-a489fb2dae22,81,With Spouse,Toronto,43.67758563,-79.39184735,unemployed,24470.6,145,5,9,13,14,10,0,6,0,0,0,21981.21
3879,3879,3879,e885066a-d3fc-4807-bb11-8571ccafa09d,46,With Spouse,Toronto,43.64458456,-79.40368311,fulltime,46593.8,144,7,19,13,15,11,5,0,7,0,0,46551.16
3880,3880,3880,dff9c679-4e22-4084-a496-2c4d53553516,55,With Spouse,Toronto,43.64058155,-79.39669381,fulltime,44015.1,144,6,144,7,19,5,1,0,0,0,0,34593.76
3889,3889,3889,e8d6f2e9-9a5c-4353-bf9b-0461cbe6e727,60,With Spouse,Toronto,43.69644056,-79.40363415,fulltime,41589.75,146,5,7,0,23,9,0,0,0,7,0,33158.73
3890,3890,3890,ed45fbda-f90d-474e-a1bf-0e409ce51f4a,40,With Spouse,Toronto,43.70794269,-79.39786072,fulltime,42587,140,7,10,20,12,12,6,0,7,0,0,43001.64
3899,3899,3899,5ebf92e9-6833-46b3-8e19-faeaaed18dd4,54,With Spouse,Toronto,43.71862283,-79.40416081,fulltime,51028.95,147,7,5,0,22,9,1,0,0,0,0,45455.47
3904,3904,3904,59f347fa-ad14-48f0-b989-bb25d89b3547,43,With Spouse,Toronto,43.65069683,-79.35666403,fulltime,48255.9,146,8,20,6,18,8,0,13,0,0,0,49687.15
3910,3910,3910,41fd1488-c3aa-48bd-b99d-58a33c78770b,59,With Spouse,Toronto,43.72934632,-79.39834435,fulltime,78271.3,149,8,7,28,25,14,6,13,0,0,0,77474.83
3912,3912,3912,e8f07b65-c340-4227-b537-12fad8a5ffc7,46,With Spouse,Toronto,43.67435036,-79.39608553,fulltime,52958.4,150,7,23,26,19,11,6,14,7,0,0,50057.91
3914,3914,3914,004569dd-c816-45e5-b636-62731fbc1f48,56,With Spouse,Toronto,43.67705663,-79.33823017,parttime,33270.65,147,6,16,0,16,8,0,0,0,0,0,19927.86
3915,3915,3915,bf175aec-2e22-4ea5-b5ba-e9d454f4d686,55,With Spouse,Toronto,43.66338278,-79.47614137,fulltime,149858.8,148,7,17,33,14,14,5,0,0,0,0,143925.28
3916,3916,3916,ec21c70e-15f9-4b14-8002-95a9b5257fc9,34,With Spouse,Toronto,43.66080748,-79.43671364,fulltime,33248,154,7,153,18,19,7,0,14,0,0,0,31407.23
3919,3919,3919,0adf3a76-a688-4bf8-9e91-322545d1be5f,41,With Spouse,Toronto,43.66563755,-79.385102,fulltime,43756.9,144,6,11,7,14,9,1,0,0,0,0,46225.1
3920,3920,3920,3ba74869-d6b2-443b-99b2-48e46438003b,67,With Spouse,Toronto,43.67899271,-79.35094513,unemployed,0,111,0,7,0,0,0,0,0,6,0,0,2421.60821
3937,3937,3937,38ce2568-efb0-4d83-90cd-6b127e956905,34,With Spouse,Toronto,43.70635157,-79.39803104,fulltime,45864,149,7,147,18,14,8,0,0,0,0,0,47866.46
3943,3943,3943,85d60ed1-bd9a-4f48-89c2-b38afb53f4ba,58,With Spouse,Toronto,43.66636836,-79.46890201,fulltime,49260.25,139,7,136,13,20,9,0,0,0,0,0,51064.85
3955,3955,3955,76ccadee-c4b8-4748-acb7-4e5214652279,46,With Spouse,Toronto,43.63635505,-79.43237775,fulltime,68197.8,146,6,15,19,23,9,0,0,0,0,0,71637.03
3958,3958,3958,3d0767aa-caf5-4d83-9bf8-888a9727a638,63,With Spouse,Toronto,43.70776264,-79.41091512,fulltime,46780.85,145,7,144,41,23,9,5,0,0,0,0,38401.14
3963,3963,3963,32832687-ba41-43df-aba4-e749abdb7048,54,With Spouse,Toronto,43.6578449,-79.36194988,parttime,32503.6,138,5,7,0,14,7,0,14,0,0,0,22686.38
3971,3971,3971,6a201792-d721-4a0a-893e-488a6210c20a,62,With Spouse,Toronto,43.70900774,-79.39282993,parttime,19915.8,150,6,7,33,27,7,6,0,0,0,0,11560.3
3975,3975,3975,6908db8a-6c64-4caf-9e6f-72ea35fb84fe,37,With Spouse,Toronto,43.65207087,-79.40617402,fulltime,43013,145,7,20,12,16,8,1,0,0,0,0,43587.87
3979,3979,3979,469894f3-41b1-4fe7-afa2-f1342042994b,54,With Spouse,Toronto,43.6656179,-79.34660367,fulltime,55648.5,145,8,8,21,16,11,5,0,0,0,2,49990.98
3989,3989,3989,c406b197-7731-4886-ba4a-5995dbc9d128,62,With Spouse,Toronto,43.66688893,-79.3890385,parttime,12095.4,140,7,6,19,14,8,0,0,1,7,0,7168.750753
3996,3996,3996,fcefdca9-7e9b-4311-8840-61b6ac8b4ab9,46,With Spouse,Toronto,43.6744768,-79.28485709,fulltime,61904.7,145,4,10,0,18,9,1,0,0,7,4,65763.99
3999,3999,3999,ede8d4d5-27d5-49bf-8910-12a7b92a198c,63,With Spouse,Toronto,43.66917008,-79.35222785,fulltime,70442.5,150,7,7,0,15,8,1,0,0,7,0,65726.75
4000,0,0,4806f34e-93a6-4e2f-9e41-5ee9f0d24f14,53,With Spouse,Toronto,43.66955839,-79.38465688,parttime,18566.75,148,6,130,13,14,8,1,0,0,0,0,12777.91
4003,3,3,cad31095-cae1-49f4-bea8-78c42e2d92b7,36,With Spouse,Toronto,43.64790581,-79.43728546,fulltime,35061,142,7,18,6,25,9,0,0,0,7,0,35278.75
4008,8,8,8f5b8262-ff6c-47a3-9b9e-387c829e3403,56,With Spouse,Toronto,43.7349962,-79.40513065,fulltime,86305.2,148,6,7,13,21,11,0,0,7,0,0,91588.78
4013,13,13,ef3aef2a-46a9-41fd-9331-bb28a42fe666,35,With Spouse,Toronto,43.67393849,-79.39070546,fulltime,53468,159,5,13,6,20,10,1,0,0,0,0,57087.93
4015,15,15,06440fd0-f424-444a-93e2-706aab216dfe,58,With Spouse,Toronto,43.64186712,-79.41435689,fulltime,48942.85,148,8,7,20,19,10,0,0,0,7,0,52088.68
4022,22,22,6a795a6a-bd80-4335-856d-b3439e08f3e7,62,With Spouse,Toronto,43.7349962,-79.40513065,fulltime,71309.85,144,6,8,12,14,8,5,12,0,0,1,76038.31
4023,23,23,6456e336-1975-4380-9956-bd2576e00df4,53,With Spouse,Toronto,43.67063782,-79.3959209,fulltime,59415.9,140,3,144,13,19,9,0,15,0,0,0,62261.17
4026,26,26,f7ff4d9d-f9bf-420c-9b70-16f635818bf6,56,With Spouse,Toronto,43.67804442,-79.44630149,fulltime,94478.25,142,6,140,24,15,9,0,0,0,0,0,100712.69
4028,28,28,a066087f-ac78-401a-bd1f-d77f8f3a2807,55,With Spouse,Toronto,43.64739099,-79.39393318,fulltime,79245.35,143,7,7,7,18,13,0,14,0,7,0,86143.51
4036,36,36,389f3589-2446-461c-aff8-afa394e911d7,54,With Spouse,Toronto,43.67008865,-79.40549896,fulltime,35820.2,138,5,7,7,16,7,0,14,0,0,0,34779.79
4037,37,37,689c5bff-a8e4-4412-afb8-b00a13b04687,53,With Spouse,Toronto,43.67653164,-79.3109225,fulltime,125385.65,145,8,7,33,13,13,5,0,0,0,0,125878.49
4039,39,39,0f202a30-b31a-43b1-9911-6b28025e2a08,36,With Spouse,Toronto,43.70250499,-79.38430736,fulltime,87981,149,7,13,0,15,10,0,0,0,0,0,84967.54
4044,44,44,3c2e1a07-2f77-46aa-8600-6688697c2de9,40,With Spouse,Toronto,43.6462357,-79.3763487,fulltime,32052,136,6,8,19,20,10,6,0,7,0,0,29842.57
4050,50,50,1bc31769-e8bc-4e58-b25f-919fcb1ce4a3,55,With Spouse,Toronto,43.67798387,-79.42626135,fulltime,72331.55,149,7,5,0,12,9,0,0,0,0,0,71934.3
4053,53,53,c66e5861-6049-4aa8-aa21-e309706db48e,52,With Spouse,Toronto,43.67798387,-79.42626135,fulltime,54749.2,146,6,8,28,26,12,5,0,0,0,0,53000.49
4055,55,55,45a34368-2854-49f8-8cdd-22648b572565,36,With Spouse,Toronto,43.6668979,-79.46427713,fulltime,45883,150,6,14,26,19,11,5,0,7,0,0,43983.28
4060,60,60,b6d9b394-84d4-49c3-8fd0-5127ddc7a5da,59,With Spouse,Toronto,43.67272303,-79.38949635,fulltime,51237.1,147,7,8,18,26,13,0,0,0,7,0,50406.97
4073,73,73,5541df6e-8468-4a70-ac98-ddc17773e1c3,43,With Spouse,Toronto,43.66907806,-79.37172106,parttime,12247.4,146,7,138,27,13,10,5,0,7,0,0,7623.26
4081,81,81,62b1d195-9d85-4ea1-9817-e56eab758e3f,36,With Spouse,Toronto,43.68730139,-79.40232434,fulltime,69868,141,8,140,14,16,7,0,0,0,0,0,71138.7
4084,84,84,9e4659bc-504d-4b27-af26-5238130042a5,36,With Spouse,Toronto,43.64210487,-79.41465118,fulltime,91721,157,7,12,33,18,9,0,0,0,7,0,82066.61
4089,89,89,4bb91116-188a-4c8e-b513-799cfcacb5a4,52,With Spouse,Toronto,43.69982783,-79.43438582,fulltime,173923.7,138,7,142,19,15,10,1,0,0,0,0,192789.4
4090,90,90,881d84fa-6460-4534-91f5-a0430bc5d808,40,With Spouse,Toronto,43.64008873,-79.39395743,fulltime,42737,144,7,17,6,23,6,0,0,0,0,0,44065.09
4093,93,93,5aac0493-7bc4-43dc-b233-6cb09e15a8ce,61,With Spouse,Toronto,43.65908951,-79.3421397,fulltime,61917.15,141,7,8,6,27,8,0,0,0,0,2,66026.68
4096,96,96,4e7a1825-a1a5-4342-a351-6307816e77fb,51,With Spouse,Toronto,43.70625327,-79.42523784,unemployed,0,113,0,7,0,0,0,0,0,6,0,0,2519.096743
4111,111,111,6769f01e-78b1-4f74-8392-f76f02b3e60f,35,With Spouse,Toronto,43.64948927,-79.3871808,fulltime,44168,148,6,144,20,27,9,2,0,0,7,0,45098.35
4113,113,113,cdacdd41-469e-465e-b144-da8d17d34df0,52,With Spouse,Toronto,43.68264834,-79.41927682,fulltime,55086.15,141,8,8,12,17,10,0,0,0,7,0,58847.99
4120,120,120,2b1eb490-975f-4c48-897a-0104e16cdd06,51,With Spouse,Toronto,43.70443125,-79.42733034,fulltime,75977.05,144,4,12,6,21,12,0,0,0,0,0,83151.95
4121,121,121,36633aa8-99ff-4b65-a885-c5bf67e8c122,50,With Spouse,Toronto,43.68075498,-79.33920627,fulltime,106321.6,146,7,11,34,15,11,5,0,0,0,0,96378.41
4126,126,126,5b9a47ce-9e37-4948-84a8-466fbe2629e2,55,With Spouse,Toronto,43.65908951,-79.3421397,fulltime,70892.9,140,6,7,12,25,10,1,0,0,0,0,76559.21
4127,127,127,480e8b38-2676-4d63-892e-377a841fb640,40,With Spouse,Toronto,43.70152162,-79.42413462,fulltime,37825,145,7,8,12,26,10,0,0,0,0,0,38943.97
4130,130,130,f14b576e-8581-498e-8294-0fa87f4d8fa7,53,With Spouse,Toronto,43.67872142,-79.39138658,unemployed,0,116,0,7,0,0,0,0,0,6,0,0,2667.408224
4134,134,134,6d0ce956-a1c1-4aac-9add-3f09d4474773,55,With Spouse,Toronto,43.66676006,-79.47681165,fulltime,35674.15,148,6,146,41,27,10,5,0,0,0,0,23816.42
4136,136,136,c1b6e541-0f0e-4e6e-acd3-4fd8a199fcd7,56,With Spouse,Toronto,43.65366653,-79.46734637,fulltime,37426.75,141,7,5,12,20,8,0,0,0,0,0,39662.9
4137,137,137,edc8d449-6b8b-4924-9006-5c01eec6538a,53,With Spouse,Toronto,43.68093361,-79.31756436,fulltime,40539.8,142,4,15,0,20,8,0,0,0,0,0,32499.66
4142,142,142,6d5bba69-3368-4384-9eda-79d3c2e4f45b,54,With Spouse,Toronto,43.63719615,-79.4006886,parttime,9465.65,145,6,15,13,19,9,1,0,1,0,0,6281.303055
4143,143,143,c502d353-f0f0-4d5d-8380-191d4a9b8121,56,With Spouse,Toronto,43.64177814,-79.42190551,fulltime,61684.85,145,5,7,0,20,8,0,0,0,0,0,63495.88
4144,144,144,7fffae3f-2628-4264-b7da-3956430db95e,34,With Spouse,Toronto,43.65597975,-79.44382919,fulltime,41789,146,7,19,7,20,8,1,0,0,7,0,43124.82
4148,148,148,732402e4-7faf-488c-a81b-b3f775799d92,54,With Spouse,Toronto,43.6578449,-79.36194988,unemployed,0,109,0,7,0,0,0,0,0,6,0,0,2436.788731
4156,156,156,99c6c083-6993-4621-bb58-787c52f9d858,32,With Spouse,Toronto,43.68377364,-79.39182177,fulltime,55503,152,7,13,33,14,8,0,14,0,0,0,49157.78
4157,157,157,e6790f18-14b7-4031-a691-66e9e6cf2643,55,With Spouse,Toronto,43.64008574,-79.45380711,fulltime,48573.7,148,7,15,13,17,9,0,0,0,0,0,50374.6
4164,164,164,e5a100e4-9744-4bff-bfc9-b46893de4901,41,With Spouse,Toronto,43.70250499,-79.38430736,fulltime,81794,147,8,143,34,14,10,5,12,0,0,0,76983.7
4166,166,166,0a21ef8f-cfcf-4b09-a250-de2bad704973,36,With Spouse,Toronto,43.64141085,-79.3833082,fulltime,39528,147,7,154,13,14,8,0,0,0,0,0,39550.03
4169,169,169,5c736b91-2c1e-45f2-bfe0-30297fadc328,54,With Spouse,Toronto,43.6404408,-79.39718894,fulltime,37240.45,142,7,5,13,28,8,1,0,0,7,0,39479.1
4173,173,173,acf7cb85-c33e-4819-a62e-9eb705bbfdb6,57,With Spouse,Toronto,43.64739099,-79.39393318,fulltime,38942.45,151,6,6,6,16,9,1,0,0,0,0,41709.92
4174,174,174,af6de143-9075-4633-8fd8-f5b0dfd18059,36,With Spouse,Toronto,43.658374,-79.38456377,fulltime,56524,151,7,29,32,25,9,0,14,0,0,0,56684.03
4180,180,180,64b5d5c8-04e0-4b28-b429-478ffee8ed83,26,With Spouse,Toronto,43.66178531,-79.431066,parttime,13263.03,147,6,149,13,15,9,0,0,0,0,0,10893.72
4181,181,181,7c4dad9b-bdf6-4912-81d7-1b2c3654610a,53,With Spouse,Toronto,43.6578449,-79.36194988,fulltime,72306.25,145,6,8,27,17,8,0,13,0,7,0,58072
4182,182,182,40fcfdc5-3221-46e8-a471-9a7d247c0ae6,36,With Spouse,Toronto,43.67121762,-79.45845164,fulltime,65094,146,5,141,39,16,9,0,0,0,7,0,48888.75
4186,186,186,a8eb9c99-0be8-4627-b5ee-a1dbce60b624,55,With Spouse,Toronto,43.64910957,-79.40153498,parttime,34020.45,148,7,138,13,13,8,1,0,0,0,0,25766.59
4188,188,188,45aa0536-a972-4482-badd-cb565030f17b,55,With Spouse,Toronto,43.67722124,-79.35473647,fulltime,101841.7,141,8,135,24,18,10,0,15,0,0,0,111382.45
4191,191,191,a4bc4e0d-1e94-4bcf-a113-1d10cfe90bdf,51,With Spouse,Toronto,43.68075498,-79.33920627,unemployed,0,109,0,7,0,0,0,0,0,6,0,0,2555.397821
4197,197,197,d3362ef6-3390-46f9-bdcf-1fcc8d00d26e,41,With Spouse,Toronto,43.7288538,-79.40791201,fulltime,118728.5,146,6,142,22,17,7,0,0,0,0,0,117772.56
4200,200,200,d74e78b5-659f-4a09-ad3e-49f4e410492f,35,With Spouse,Toronto,43.65684641,-79.37487379,fulltime,33076,141,7,12,28,18,8,5,0,0,0,0,27455.9
4201,201,201,c65f915f-4503-4471-86f8-6cd368226fba,52,With Spouse,Toronto,43.65366653,-79.46734637,fulltime,40995.2,138,7,6,12,13,9,0,0,0,7,0,41822.93
4203,203,203,8e3d3784-9e27-4ee0-9d40-57321d9c5756,55,With Spouse,Toronto,43.66442426,-79.38545471,parttime,23650.9,142,6,140,37,22,9,5,0,7,0,0,19677.46
4207,207,207,1f695a6a-151a-44d9-a975-9caae2d2c06d,57,With Spouse,Toronto,43.68627265,-79.41016261,fulltime,77067.25,145,5,21,12,23,9,0,0,0,0,0,71848.86
4212,212,212,74e3ae53-da3d-4058-8246-9df84f17e4d0,35,With Spouse,Toronto,43.7288538,-79.40791201,fulltime,90590,148,8,23,13,27,10,5,0,0,0,3,89977.38
4213,213,213,84e87f2e-5cf5-4c40-b65d-5cf4d1ac8755,58,With Spouse,Toronto,43.64910957,-79.40153498,parttime,32778.45,144,7,7,33,14,10,5,0,0,0,0,26177.55
4217,217,217,5d8b7892-18de-497a-bb58-49c05d168696,51,With Spouse,Toronto,43.6404408,-79.39718894,fulltime,40488.05,146,7,6,6,17,8,0,15,0,0,0,42431.87
4221,221,221,8404e733-b088-4269-b85b-7c035f952834,55,With Spouse,Toronto,43.72948293,-79.40207984,fulltime,119099.75,146,7,139,7,15,9,0,0,0,7,0,119379.49
4226,226,226,4fcc5fd9-eb4d-4866-b352-d2115b8931d3,53,With Spouse,Toronto,43.65181784,-79.47508744,fulltime,80489.65,146,8,15,13,21,8,0,0,0,0,3,84570.95
4229,229,229,258e1694-4985-4bcf-becf-fd7a3cb4bfe7,58,With Spouse,Toronto,43.67562012,-79.43510544,unemployed,0,108,0,7,0,0,0,0,0,6,0,0,2366.820534
4231,231,231,66efe3cd-b334-43aa-a23a-543c21d7fa7c,36,With Spouse,Toronto,43.68730139,-79.40232434,fulltime,65312,152,7,14,19,24,13,5,0,7,0,2,67166.03
4234,234,234,3540c002-bcd4-4fe5-806e-08b2d36c23fd,55,With Spouse,Toronto,43.64943803,-79.36857752,fulltime,41840.45,139,6,137,6,14,8,0,0,0,0,0,30893.34
4242,242,242,001a31a4-1b3f-4a3d-9bf6-f134e6b44f6f,36,With Spouse,Toronto,43.6956302,-79.40044607,fulltime,60939,149,5,13,28,14,12,7,0,0,0,1,54488.07
4246,246,246,fc6be7c4-eeb4-4289-91a6-b22a55557044,50,With Spouse,Toronto,43.67820653,-79.39099457,fulltime,42083.8,152,7,9,6,17,11,0,0,0,0,0,44076.15
4248,248,248,085fac17-d663-43fb-8e38-5ac86a9ab0ff,51,With Spouse,Toronto,43.6364201,-79.42895372,parttime,29369.85,137,7,130,13,19,8,0,0,0,0,0,28878.07
4264,264,264,0de2e5be-157c-4d08-8e00-7e5da6bad83c,56,With Spouse,Toronto,43.6689789,-79.36483396,fulltime,123393.85,140,5,137,13,21,9,0,0,0,0,0,136364.02
4269,269,269,d49d381b-086a-4982-aadb-9f0d0063c1dc,53,With Spouse,Toronto,43.68494503,-79.39861557,fulltime,62971.7,147,6,135,13,16,12,1,0,0,0,0,67007.07
4271,271,271,83897cad-9219-4fba-81a3-3e03d38cc900,53,With Spouse,Toronto,43.68284212,-79.33769711,fulltime,64035.45,146,7,7,6,24,7,0,0,0,0,0,58853.99
4275,275,275,8d6494ee-ac2f-45b5-b0a1-5844a283fafe,36,With Spouse,Toronto,43.67438619,-79.31961301,fulltime,74916,151,7,28,6,14,11,0,14,0,0,0,77982.47
4276,276,276,9bdd2311-ca9f-42a4-9463-04c649930d96,53,With Spouse,Toronto,43.67008865,-79.40549896,parttime,32304.65,144,6,8,20,18,8,1,0,0,7,0,33445.51
4278,278,278,f97e0a9d-612b-409b-b4dd-36b87da17250,52,With Spouse,Toronto,43.68494503,-79.39861557,fulltime,61955.1,141,4,132,19,12,9,0,0,0,7,0,63892.72
4282,282,282,b7fccd7f-6bc1-41ed-9374-fda0c2e0abda,56,With Spouse,Toronto,43.68168833,-79.39169348,unemployed,0,110,0,5,0,0,0,0,0,6,0,0,2102.599807
4289,289,289,21f4380d-765c-466f-807f-df26ca287e9a,56,With Spouse,Toronto,43.6705753,-79.39035276,fulltime,75571.1,141,7,136,18,22,12,0,0,0,0,0,80517.98
4292,292,292,06183b30-b9d1-48b3-8b18-a8f5f6c3eaf1,52,With Spouse,Toronto,43.6880698,-79.29579095,parttime,15667.6,146,5,19,18,28,8,0,0,0,0,0,11549.99
4294,294,294,dc92b070-eafc-4e96-91e7-aa0dc4cf41a1,50,With Spouse,Toronto,43.63719615,-79.4006886,parttime,11982.3,145,5,18,13,27,9,0,0,0,7,0,8718.48
4296,296,296,a1899297-721b-4456-adf4-bb3c3737f221,56,With Spouse,Toronto,43.66161579,-79.42877538,unemployed,0,109,0,5,0,0,0,0,0,6,0,0,2293.821587
4298,298,298,986390b0-5462-4518-9f89-0b14f47704e8,35,With Spouse,Toronto,43.70678056,-79.39494483,fulltime,46819,142,7,13,33,15,9,0,15,0,0,0,41734.53
4300,300,300,7e71c38c-e5e9-4bc0-a88e-d76389b3bc47,53,With Spouse,Toronto,43.65522368,-79.46480732,fulltime,45121.4,145,6,6,0,14,8,0,0,0,0,0,44621.98
4302,302,302,0910020e-da4e-459f-8e45-930d3ada8d5d,51,With Spouse,Toronto,43.66955839,-79.38465688,parttime,15119.05,143,6,5,19,19,9,5,14,7,0,0,10261.42
4307,307,307,ad1c7a0e-7d14-44bc-8e62-50ebbccdba17,54,With Spouse,Toronto,43.6705753,-79.39035276,fulltime,85361.05,149,8,141,20,20,6,1,0,0,7,0,92617.62
4309,309,309,8cdf5b19-71cc-4ced-9007-333434531046,35,With Spouse,Toronto,43.66084218,-79.34220084,fulltime,52910,148,7,15,19,12,9,1,0,0,7,0,56044.17
4310,310,310,7ab54521-9cec-464f-98ca-d92846bc6810,70,With Spouse,Toronto,43.67288054,-79.41648978,fulltime,54079.7,148,7,9,27,25,10,0,0,0,0,0,48703.63
4313,313,313,6dfc564f-9055-40be-8d6b-e3560a0bc319,51,With Spouse,Toronto,43.72948293,-79.40207984,fulltime,93764.1,140,7,8,33,23,13,0,0,0,0,2,94763.38
4318,318,318,2ad6f38d-3ddc-4ce6-81e7-b5b92682b365,44,With Spouse,Toronto,43.67393849,-79.39070546,fulltime,64035.4,148,7,9,6,17,9,0,0,0,0,0,69745.32
4324,324,324,637ccf25-6786-45cc-a526-b0b3651a1891,39,With Spouse,Toronto,43.67121762,-79.45845164,unemployed,0,116,0,8,0,0,0,0,0,6,0,0,3005.934977
4334,334,334,d7635a6b-fd68-4da9-bae8-d689bf4c7b06,35,With Spouse,Toronto,43.70131855,-79.41080594,fulltime,134042,146,7,151,13,12,9,0,0,0,0,0,131060.59
4340,340,340,fba572a2-c4b5-482c-ac07-b270bbc6108f,58,With Spouse,Toronto,43.68264834,-79.41927682,fulltime,59195.1,145,6,12,12,14,9,0,0,0,0,2,61002.49
4343,343,343,291fa3f0-ed1a-497c-94dc-fa84b28c217f,53,With Spouse,Toronto,43.66639615,-79.3863016,parttime,19285.5,146,5,16,6,26,8,0,13,0,7,0,16892.37
4349,349,349,042a66df-b8a0-4a8d-ada8-12c33681d964,36,With Spouse,Toronto,43.64304541,-79.43023619,fulltime,25930,147,7,21,6,17,8,0,0,0,0,0,24888.25
4353,353,353,98a0186b-516a-40a3-9682-e01b8cc2aec1,51,With Spouse,Toronto,43.67804442,-79.44630149,unemployed,0,112,0,6,0,0,0,0,0,6,0,0,2682.180355
4369,369,369,23346d3f-21fc-4fd7-b15f-a3afe1dfeb3b,52,With Spouse,Toronto,43.67256126,-79.323388,fulltime,40546.7,142,6,15,12,13,8,0,0,0,7,0,28850.01
4378,378,378,d7cdb755-ce92-4938-89c1-0be1e8c5d227,35,With Spouse,Toronto,43.67438619,-79.31961301,fulltime,72498,152,8,32,26,12,8,0,14,0,0,0,75589.48
4379,379,379,0b224db5-b950-429c-88a3-be5231561062,52,With Spouse,Toronto,43.6880698,-79.29579095,parttime,14273.8,140,7,15,18,22,7,1,0,0,0,0,9097.9
4380,380,380,c2ac6b74-5dbe-46c4-bf74-a04600b0c7f0,56,With Spouse,Toronto,43.64739099,-79.39393318,parttime,33370.7,148,6,12,13,22,12,0,0,0,0,0,30221.04
4381,381,381,75bc157a-9977-411b-a19a-d52ee34a50ce,52,With Spouse,Toronto,43.66802628,-79.46546139,unemployed,0,112,0,7,0,0,0,0,0,6,0,0,2668.446915
4382,382,382,f7b52bf2-48fb-464f-88d8-2498c259d2c8,54,With Spouse,Toronto,43.67681593,-79.36035017,fulltime,65600.6,148,6,6,13,23,13,1,0,0,0,0,70958.35
4387,387,387,8132ab56-5c55-487b-9c4d-21a5fc1db3cd,52,With Spouse,Toronto,43.66483495,-79.38119237,parttime,23622.15,149,6,11,12,21,8,0,0,0,0,0,23027
4388,388,388,42c89b08-0bfa-4aea-9fd7-67ff4595803a,42,With Spouse,Toronto,43.70625327,-79.42523784,fulltime,92560.6,156,7,7,12,20,10,1,13,0,7,0,101107.02
